S.NO|A.NO|COM|O.RANK|C.RANK|MARK|C.CODE|BRANCH|CHOICE NO|A.CATEGORY
5535|196951|SC|8136|318|180.5|5012|CC|1|SC
5536|171972|BC|8137|4844|180.5|0005|AM|11|OC
5537|124269|BC|8138|4845|180.5|1304|EC|1|OC
5538|145796|BC|8140|4846|180.5|2711|CS|1|OC
5539|171172|OC|8141|-|180.5|2712|MC|14|OC
5540|129056|BC|8142|4847|180.5|2615|EE|4|BC
5541|206960|BC|8143|4848|180.5|4680|EC|1|OC
5542|243129|MBC/DNC|8144|1405|180.5|5008|EE|11|MBC_DNC
5543|101923|BC|8145|4849|180.5|1303|IT|7|OC
5544|119643|BC|8147|4850|180.5|2702|IT|4|OC
5545|158627|BC|8148|4851|180.5|1516|CS|5|OC
5546|105185|BC|8149|4852|180.5|2622|CS|1|OC
5547|137451|BC|8150|4853|180.5|3465|CS|11|OC
5548|134277|BC|8153|4856|180.5|1419|EC|1|OC
5549|185142|MBC/DNC|8154|1407|180.5|2615|EC|7|MBC_DNC
5550|165480|BC|8156|4857|180.5|2718|IT|14|OC
5551|108656|BC|8157|4858|180.5|0004|AS|19|BC
5552|132569|BC|8158|4859|180.5|4670|ME|1|OC
5553|241983|MBC/DNC|8160|1410|180.5|1405|CS|1|OC
5554|197359|BC|8161|4860|180.5|0001|PT|10|OC
5555|180414|BC|8162|4861|180.5|1113|CS|9|BC
5556|149080|OC|8163|-|180.5|2006|MY|14|OC
5557|166931|BC|8164|4862|180.5|5901|CS|8|BC
5558|129138|MBC/DNC|8165|1411|180.5|5008|EM|23|MBC_DNC
5559|244499|BC|8167|4864|180.5|2718|EC|10|OC
5560|138331|MBC/DNC|8169|1412|180.5|2007|ME|15|MBC_DNC
5561|158959|OC|8170|-|180.5|1317|EC|19|OC
5562|145277|BC|8171|4865|180.5|1219|CH|3|OC
5563|202542|BC|8172|4866|180.5|2708|BM|3|OC
5564|166168|BC|8174|4867|180.5|2007|MF|21|BC
5565|171063|MBC/DNC|8176|1414|180.5|3011|EC|18|OC
5566|205029|OC|8177|-|180.5|2702|EC|3|OC
5567|210670|BC|8178|4869|180.5|1113|CS|33|BC
5568|193594|MBC/DNC|8179|1415|180.5|2007|ME|3|MBC_DNC
5569|198603|OC|8181|-|180.5|1118|CS|1|OC
5570|155646|BC|8183|4872|180.5|2762|CS|1|OC
5571|103711|BC|8184|4873|180.5|2718|EC|34|OC
5572|124505|BC|8185|4874|180.5|2712|EE|17|BC
5573|195764|BC|8186|4875|180.5|2711|FD|1|OC
5574|149895|OC|8188|-|180.5|1211|CS|52|OC
5575|234126|SC|8190|320|180.5|0002|CH|1|SC
5576|122919|OC|8192|-|180.5|0004|RP|1|OC
5577|188159|BC|8193|4878|180.5|2025|CS|3|OC
5578|235625|MBC/DNC|8195|1416|180.5|1399|CS|1|OC
5579|193285|BC|8196|4880|180.5|2712|BT|3|OC
5580|226302|BC|8199|4881|180.5|2702|CS|21|OC
5581|232186|BC|8200|4882|180.5|2718|EC|13|OC
5582|224197|BC|8201|4883|180.5|2006|AS|34|BC
5583|169063|BC|8202|4884|180.5|2607|EC|1|OC
5584|206930|BC|8203|4885|180.5|2712|EE|15|BC
5585|142189|BC|8204|4886|180.5|0004|PR|4|BC
5586|123962|BC|8206|4887|180.5|2712|EE|22|BC
5587|126265|BC|8209|4888|180.5|2712|IG|20|OC
5588|171140|OC|8213|-|180.5|1304|CS|7|OC
5589|103290|BC|8216|4893|180.5|1219|ME|15|BC
5590|106896|OC|8217|-|180.5|1211|BT|4|OC
5591|100732|BC|8218|4894|180.5|5008|MF|2|BC
5592|199212|BC|8219|4895|180.33|1315|CE|27|BC
5593|227898|BC|8222|4897|180.33|2711|CS|17|OC
5594|196646|OC|8225|-|180.25|2722|IT|5|OC
5595|247705|BC|8226|4899|180.25|2718|EC|7|OC
5596|187175|BC|8227|4900|180.25|2006|TX|1|BC
5597|143734|MBC/DNC|8228|1420|180.25|1216|EC|1|OC
5598|203110|BC|8229|4901|180.25|1219|EE|21|OC
5599|193425|SC|8230|321|180.25|0001|EM|4|SC
5600|127112|BC|8231|4902|180.25|2005|ME|17|BC
5601|175448|MBC/DNC|8233|1421|180.25|5008|EM|19|MBC_DNC
5602|209285|BCM|8235|260|180.25|5008|ME|9|BCM
5603|131970|SC|8237|322|180.25|2354|CS|1|OC
5604|212896|SC|8239|323|180.25|0004|PR|1|SC
5605|192349|MBC/DNC|8240|1423|180.25|2007|EY|6|MBC_DNC
5606|104595|BC|8242|4907|180.25|3011|IT|1|OC
5607|203554|SC|8244|324|180.25|0001|BY|1|SC
5608|149567|BC|8245|4909|180.25|2712|BT|14|OC
5609|187472|SC|8246|325|180.25|2006|EC|3|SC
5610|207969|BC|8247|4910|180.25|0002|PM|3|OC
5611|225952|BCM|8249|261|180.25|1317|EC|19|OC
5612|193428|BC|8252|4911|180|2702|CS|12|OC
5613|213428|MBC/DNC|8253|1424|180|2712|CE|2|OC
5614|138575|BC|8254|4912|180|1211|ME|1|OC
5615|100673|OC|8255|-|180|1399|CS|11|OC
5616|224057|MBC/DNC|8256|1425|180|2615|EC|8|MBC_DNC
5617|232137|BC|8258|4914|180|2712|BT|1|BC
5618|236363|OC|8260|-|180|0002|TX|14|OC
5619|169557|BC|8262|4917|180|2715|CS|1|OC
5620|225528|MBC/DNC|8264|1427|180|2702|CS|1|OC
5621|131220|BC|8265|4918|180|5901|EC|9|BC
5622|192604|SC|8266|327|180|0001|IM|3|SC
5623|192361|BC|8267|4919|180|1210|CS|1|OC
5624|157355|BC|8268|4920|180|3819|CS|1|OC
5625|188342|OC|8269|-|180|2719|CS|10|OC
5626|240386|OC|8272|-|180|1399|CS|1|OC
5627|142556|OC|8273|-|180|1317|EC|5|OC
5628|163171|MBC/DNC|8274|1428|180|1315|ME|5|MBC_DNC
5629|171000|BC|8276|4923|180|0001|MN|12|BC
5630|193389|BC|8278|4925|180|5008|MF|33|BC
5631|130794|BC|8279|4926|180|1399|ME|5|OC
5632|196472|BCM|8280|262|180|5008|MF|6|BCM
5633|186111|BC|8281|4927|180|2711|CS|29|OC
5634|127288|BCM|8282|263|180|1219|CS|5|BCM
5635|125367|BC|8285|4929|180|2718|EC|18|BC
5636|108333|BC|8287|4931|180|1210|CS|1|OC
5637|138411|MBC/DNC|8288|1430|180|0002|CL|3|MBC_DNC
5638|179835|BC|8290|4932|180|5901|EE|10|OC
5639|234741|BC|8291|4933|180|2025|CS|2|OC
5640|233774|BC|8293|4935|180|0001|MA|9|BC
5641|148522|MBC/DNC|8294|1431|180|5901|CS|10|MBC_DNC
5642|157487|SC|8295|328|180|0001|IM|3|SC
5643|203186|BC|8296|4936|180|2702|EC|8|OC
5644|104032|BC|8297|4937|180|1399|CS|2|OC
5645|237337|MBC/DNC|8302|1432|180|2776|AG|1|OC
5646|139960|BC|8304|4940|180|1113|CS|20|BC
5647|124504|BC|8305|4941|180|2764|CS|6|OC
5648|178115|BC|8306|4942|180|0005|IT|2|OC
5649|248818|BC|8307|4943|180|1015|EC|3|OC
5650|142553|BC|8308|4944|180|5901|EC|21|BC
5651|100240|OC|8309|-|180|1113|IT|37|OC
5652|169882|BC|8310|4945|180|2005|ME|10|BC
5653|144077|MBC/DNC|8311|1433|180|4974|CS|5|OC
5654|100042|BC|8312|4946|180|1211|MC|2|OC
5655|187427|BC|8314|4947|180|1317|CS|6|BC
5656|105812|BC|8316|4948|180|1304|CS|16|OC
5657|125203|MBC/DNC|8317|1435|180|1219|CS|17|MBC_DNC
5658|132735|BC|8318|4949|180|1399|CS|4|OC
5659|125194|MBC/DNC|8319|1436|180|2712|AE|2|OC
5660|250443|BC|8320|4950|180|2622|EC|1|OC
5661|150218|BC|8321|4951|180|1219|EE|18|OC
5662|207189|BC|8323|4953|180|2005|IB|1|OC
5663|102289|BC|8324|4954|180|2712|MC|14|OC
5664|224301|BC|8327|4956|180|0005|CH|3|OC
5665|208551|BC|8328|4957|180|2718|EC|44|BC
5666|200643|BC|8330|4959|180|2715|BM|1|OC
5667|100504|BC|8331|4960|180|2711|EC|3|OC
5668|138994|SC|8334|331|180|0004|EM|6|SC
5669|195469|BC|8335|4963|180|0001|PT|13|BC
5670|198468|BC|8336|4964|180|1211|BM|3|OC
5671|206186|BC|8337|4965|180|2712|BT|21|BC
5672|185322|BC|8338|4966|180|2005|ME|5|BC
5673|159095|MBC/DNC|8340|1438|180|1219|BT|1|MBC_DNC
5674|167413|BC|8341|4967|180|2711|EE|6|OC
5675|143160|BC|8342|4968|180|1211|CS|16|OC
5676|152076|BC|8344|4970|180|1113|CS|17|BC
5677|144766|BC|8346|4972|180|1450|EC|17|OC
5678|103499|BC|8347|4973|180|2718|EC|28|BC
5679|211605|BC|8348|4974|180|2006|TX|1|BC
5680|189737|MBC/DNC|8349|1439|180|2712|EE|10|MBC_DNC
5681|163682|BC|8350|4975|180|0002|PP|3|OC
5682|155278|BC|8351|4976|180|2615|ME|26|OC
5683|149751|BC|8352|4977|180|0004|AS|30|BC
5684|108790|MBC/DNC|8353|1440|180|2007|EY|8|MBC_DNC
5685|169380|BC|8354|4978|180|5910|EC|6|OC
5686|102611|MBC/DNC|8355|1441|180|1219|EC|13|MBC_DNC
5687|107279|BC|8356|4979|180|5008|MF|27|BC
5688|100570|BC|8358|4980|180|2702|EE|7|OC
5689|174293|BC|8359|4981|180|2005|IB|2|OC
5690|243855|BC|8360|4982|180|2622|CE|1|OC
5691|238594|BC|8361|4983|180|5901|CS|6|BC
5692|120207|BC|8363|4984|180|1317|IT|20|OC
5693|207012|OC|8366|-|180|1304|CS|18|OC
5694|173885|BC|8368|4985|180|5008|CE|8|BC
5695|101763|BC|8369|4986|180|0001|MN|6|BC
5696|252898|OC|8370|-|180|1419|EC|8|OC
5697|162980|BC|8372|4988|180|2712|ME|2|OC
5698|211246|BC|8374|4990|180|1219|ME|1|BC
5699|208990|MBC/DNC|8375|1443|180|5008|IM|7|MBC_DNC
5700|167574|MBC/DNC|8377|1444|180|0004|AU|2|MBC_DNC
5701|159778|BC|8378|4992|180|2718|EC|17|BC
5702|154413|BC|8380|4993|180|2006|PR|20|OC
5703|163653|SC|8381|332|180|2006|CM|2|SC
5704|176191|BC|8383|4995|180|4960|BT|10|OC
5705|235547|MBC/DNC|8384|1446|180|2615|CS|1|MBC_DNC
5706|167921|OC|8386|-|180|2711|CS|5|OC
5707|160738|BC|8387|4996|180|5901|EE|21|OC
5708|151267|BC|8388|4997|180|2711|CH|5|OC
5709|101433|BC|8389|4998|180|1317|CS|14|BC
5710|209850|BC|8390|4999|180|0005|CS|5|OC
5711|154202|BC|8391|5000|180|2722|EC|11|OC
5712|190440|MBC/DNC|8392|1447|180|0004|PR|8|MBC_DNC
5713|105214|OC|8395|-|180|1113|IT|2|OC
5714|157154|MBC/DNC|8396|1448|180|4974|ME|1|OC
5715|128565|MBC/DNC|8398|1449|180|1112|CS|25|OC
5716|181634|MBC/DNC|8401|1451|180|5008|IM|14|MBC_DNC
5717|246035|BC|8402|5003|180|1399|EC|5|OC
5718|160125|BC|8403|5004|180|2712|BT|3|BC
5719|107766|BC|8405|5006|180|5901|CS|8|BC
5720|192053|BC|8407|5008|180|0004|PR|24|BC
5721|160817|BC|8411|5012|180|2615|ME|3|OC
5722|154333|SC|8413|334|180|0004|AE|3|SC
5723|147496|BC|8414|5014|180|4974|ME|1|OC
5724|143992|BC|8415|5015|180|5901|CS|18|BC
5725|150446|OC|8419|-|180|1419|ME|1|OC
5726|137870|BC|8421|5019|180|1419|ME|1|OC
5727|136856|BC|8422|5020|180|1413|ME|4|OC
5728|237933|BC|8424|5022|180|0002|PM|5|OC
5729|242117|BC|8426|5024|180|2702|EC|6|OC
5730|125672|BC|8427|5025|180|1219|ME|1|BC
5731|126142|BC|8428|5026|180|2718|EC|41|BC
5732|100447|OC|8429|-|180|1219|EE|6|OC
5733|143621|SC|8432|335|180|0001|BY|1|SC
5734|177069|BC|8433|5028|180|0004|AS|3|BC
5735|107710|BC|8434|5029|180|2744|IT|1|OC
5736|100488|BC|8435|5030|180|0001|MA|4|BC
5737|151135|BC|8436|5031|180|1309|CS|14|BC
5738|137776|MBC/DNC|8437|1454|180|5008|EM|11|MBC_DNC
5739|225291|BC|8438|5032|180|1317|EC|4|OC
5740|153018|MBC/DNC|8439|1455|180|0004|AU|19|MBC_DNC
5741|203724|BC|8440|5033|180|2025|CS|3|OC
5742|209001|BC|8442|5034|180|2005|ME|5|BC
5743|143543|MBC/DNC|8443|1457|180|1399|EC|1|OC
5744|101930|BC|8444|5035|180|2377|ME|8|BC
5745|191842|BC|8445|5036|180|3011|BT|5|OC
5746|102152|BC|8446|5037|180|1211|EC|6|OC
5747|136153|BC|8447|5038|180|2702|CS|10|OC
5748|228860|BC|8449|5040|180|2377|CE|16|OC
5749|170091|MBC/DNC|8450|1458|180|2608|EC|1|OC
5750|208945|BC|8453|5042|180|2709|EC|3|OC
5751|190798|BCM|8454|266|180|0002|IS|4|BCM
5752|128343|BC|8457|5044|180|2005|ME|23|BC
5753|224295|BC|8458|5045|180|2005|ME|6|BC
5754|132104|MBC/DNC|8460|1459|180|0001|XM|14|OC
5755|171023|OC|8461|-|180|2006|MY|5|OC
5756|106494|OC|8463|-|180|2718|IT|14|OC
5757|239855|MBC/DNC|8468|1460|180|2615|EC|16|MBC_DNC
5758|177577|BC|8470|5052|180|1113|CS|17|BC
5759|124287|BC|8471|5053|180|1112|CS|3|OC
5760|154656|BC|8472|5054|180|2711|EC|7|OC
5761|242915|BC|8473|5055|180|0004|PR|9|BC
5762|162411|BC|8474|5056|180|5901|CS|4|BC
5763|130590|BC|8477|5059|180|2712|ME|4|OC
5764|127332|BC|8478|5060|180|2741|EC|1|OC
5765|200829|BC|8479|5061|180|2007|CE|3|BC
5766|127767|BC|8480|5062|180|2005|ME|5|BC
5767|162887|BC|8481|5063|180|5008|MG|11|BC
5768|187040|BC|8483|5064|180|1422|EE|3|OC
5769|119798|MBC/DNC|8484|1462|180|2615|CS|3|MBC_DNC
5770|158897|BC|8485|5065|180|1315|CE|19|BC
5771|130815|BC|8487|5066|180|4974|EC|4|OC
5772|187671|OC|8488|-|180|1211|EC|13|OC
5773|149113|MBC/DNC|8489|1464|180|1219|EC|6|MBC_DNC
5774|186377|BC|8491|5068|180|5901|CS|16|BC
5775|197229|BC|8493|5070|180|1317|CS|6|BC
5776|105771|BC|8494|5071|180|2718|EE|23|OC
5777|164563|BC|8496|5073|180|3803|EC|1|OC
5778|192123|OC|8497|-|180|2712|ME|28|OC
5779|163924|OC|8498|-|180|1304|CS|5|OC
5780|139253|MBC/DNC|8499|1465|180|2005|ME|8|MBC_DNC
5781|186582|BC|8500|5074|180|1113|CS|20|BC
5782|191855|BC|8501|5075|180|2005|ME|10|BC
5783|147493|BC|8503|5077|180|2702|CS|14|OC
5784|160880|BC|8506|5079|180|2302|AG|1|OC
5785|154213|BC|8508|5080|180|2005|ME|4|BC
5786|152979|SC|8509|336|180|0001|EM|5|SC
5787|120460|BC|8511|5082|180|2711|EC|11|OC
5788|124729|OC|8512|-|180|1211|BM|19|OC
5789|197691|BC|8513|5083|180|4023|CE|1|OC
5790|183299|MBC/DNC|8514|1466|180|2615|CS|6|MBC_DNC
5791|234704|BC|8515|5084|180|2357|CS|1|OC
5792|131173|BC|8516|5085|180|2651|EC|1|OC
5793|129857|BC|8517|5086|180|2005|ME|2|BC
5794|106689|BC|8518|5087|180|1211|CS|12|OC
5795|121215|OC|8520|-|180|3011|BT|4|OC
5796|183787|BC|8521|5088|180|0002|PP|4|OC
5797|181297|OC|8522|-|180|1149|CS|14|OC
5798|179113|BC|8523|5089|180|4023|CS|3|OC
5799|229889|BC|8524|5090|180|1219|CE|3|OC
5800|249558|MBC/DNC|8526|1468|180|5901|CS|7|MBC_DNC
5801|225551|BC|8530|5093|180|0002|PP|10|OC
5802|189564|OC|8532|-|180|1419|EC|10|OC
5803|100332|OC|8533|-|180|1219|EE|19|OC
5804|191429|BCM|8536|267|180|2007|EY|17|BCM
5805|172524|MBC/DNC|8537|1471|180|2712|IT|3|MBC_DNC
5806|235550|MBC/DNC|8538|1472|180|2615|EE|1|MBC_DNC
5807|151634|MBC/DNC|8540|1473|180|2007|ME|12|MBC_DNC
5808|233725|BC|8544|5097|180|2005|ME|1|BC
5809|192754|BC|8545|5098|180|2718|EC|10|BC
5810|241658|BC|8546|5099|180|1122|CH|3|OC
5811|126090|MBC/DNC|8547|1474|180|5008|IM|27|MBC_DNC
5812|105435|BCM|8549|268|180|2377|EE|7|BCM
5813|159887|OC|8551|-|180|1309|ME|1|OC
5814|244599|BC|8552|5102|180|2706|CS|8|OC
5815|107060|BC|8555|5103|180|1219|ME|1|BC
5816|121607|SC|8556|339|180|5012|CC|1|SC
5817|184911|MBC/DNC|8557|1475|180|0002|IB|3|MBC_DNC
5818|191540|BCM|8558|269|180|1419|EC|11|OC
5819|145360|OC|8560|-|180|1210|EC|11|OC
5820|189369|BC|8563|5105|180|0004|RP|4|OC
5821|189639|BC|8567|5108|180|1211|CS|7|OC
5822|249063|MBC/DNC|8571|1476|179.75|2006|CN|4|MBC_DNC
5823|121021|BC|8572|5110|179.75|2702|CS|6|OC
5824|251144|BC|8576|5112|179.75|2718|EC|34|BC
5825|176219|MBC/DNC|8577|1479|179.75|2718|CS|2|MBC_DNC
5826|229127|MBC/DNC|8578|1480|179.75|0002|IB|16|MBC_DNC
5827|249139|BC|8580|5113|179.75|2711|CS|10|OC
5828|239846|MBC/DNC|8581|1481|179.75|2005|IB|1|OC
5829|161291|BC|8582|5114|179.75|2750|EC|1|OC
5830|198579|SCA|8583|28|179.75|3011|BT|1|OC
5831|234973|BC|8585|5116|179.75|2006|PR|3|BC
5832|243772|BC|8587|5118|179.75|2718|IT|11|OC
5833|209248|BC|8588|5119|179.75|2709|CS|1|OC
5834|209593|MBC/DNC|8589|1482|179.75|2712|EC|7|MBC_DNC
5835|200462|BC|8591|5121|179.75|1219|BT|1|BC
5836|225307|BC|8593|5123|179.75|2718|IT|3|OC
5837|181458|OC|8594|-|179.67|1128|CS|30|OC
5838|180316|BC|8596|5125|179.5|4960|EC|4|OC
5839|191599|BC|8597|5126|179.5|2711|CS|24|OC
5840|163341|MBC/DNC|8599|1483|179.5|2712|CS|2|MBC_DNC
5841|154006|BC|8602|5129|179.5|4023|EC|1|OC
5842|134417|OC|8603|-|179.5|4974|EC|1|OC
5843|102133|BC|8605|5131|179.5|1399|CS|2|OC
5844|163684|BC|8607|5132|179.5|1219|EE|9|OC
5845|175131|BC|8608|5133|179.5|5008|MG|6|BC
5846|195551|BC|8609|5134|179.5|2718|EC|35|BC
5847|150614|BC|8611|5135|179.5|1315|CE|3|BC
5848|172686|BC|8612|5136|179.5|2711|CS|8|OC
5849|135868|BC|8613|5137|179.5|1304|CS|18|OC
5850|143152|OC|8614|-|179.5|2005|CE|1|OC
5851|126659|MBC/DNC|8616|1486|179.5|2007|EY|10|MBC_DNC
5852|107516|BC|8617|5138|179.5|2712|AE|2|OC
5853|145373|BC|8619|5139|179.5|1210|CS|9|OC
5854|101619|BC|8620|5140|179.5|2718|IT|12|OC
5855|100055|BC|8621|5141|179.5|2712|ME|24|OC
5856|153803|OC|8622|-|179.5|1113|IT|12|OC
5857|140194|BC|8623|5142|179.5|1317|EC|7|OC
5858|181195|BC|8625|5144|179.5|2345|EC|1|OC
5859|166488|BC|8626|5145|179.5|2718|EC|13|BC
5860|238232|BC|8627|5146|179.5|2702|FD|1|OC
5861|154794|MBC/DNC|8628|1487|179.5|2607|EC|1|OC
5862|146979|OC|8629|-|179.5|1219|CH|6|OC
5863|196212|BC|8631|5148|179.5|2006|AS|24|BC
5864|175992|BC|8632|5149|179.5|4678|CS|1|OC
5865|196425|BC|8633|5150|179.5|0002|PM|4|OC
5866|133364|BC|8634|5151|179.5|2711|CS|4|OC
5867|148942|MBC/DNC|8635|1488|179.5|1315|ME|28|MBC_DNC
5868|159942|BC|8636|5152|179.5|2719|IT|12|OC
5869|138600|BCM|8637|271|179.5|5986|CS|4|OC
5870|192075|MBC/DNC|8639|1489|179.5|0002|PP|1|OC
5871|156287|OC|8640|-|179.5|1304|CS|17|OC
5872|172865|BC|8641|5154|179.5|2005|ME|1|BC
5873|174107|BC|8642|5155|179.5|2711|CH|3|OC
5874|102137|BC|8643|5156|179.5|2025|CS|5|OC
5875|156558|MBC/DNC|8645|1490|179.5|1113|EC|3|OC
5876|178257|BC|8646|5158|179.5|2718|EC|7|BC
5877|136097|MBC/DNC|8648|1491|179.5|2025|CS|2|OC
5878|178624|BC|8650|5161|179.5|2718|IT|12|OC
5879|183159|MBC/DNC|8652|1492|179.5|0004|AU|11|MBC_DNC
5880|200676|SC|8653|340|179.5|5012|CC|1|SC
5881|168275|MBC/DNC|8654|1493|179.5|0004|AU|5|MBC_DNC
5882|181666|BC|8655|5163|179.5|2727|EC|1|OC
5883|126579|BC|8656|5164|179.5|2005|CE|4|OC
5884|149243|BC|8657|5165|179.5|2005|ME|4|BC
5885|100462|BC|8658|5166|179.5|2377|ME|13|BC
5886|144165|BC|8659|5167|179.5|5901|EC|6|BC
5887|101203|OC|8660|-|179.5|2025|EC|10|OC
5888|158083|MBC/DNC|8661|1494|179.5|2711|EC|1|OC
5889|122590|MBC/DNC|8662|1495|179.5|5008|EM|11|MBC_DNC
5890|246119|MBC/DNC|8663|1496|179.5|0001|MI|6|MBC_DNC
5891|158299|MBC/DNC|8664|1497|179.5|2005|ME|7|MBC_DNC
5892|150417|BC|8665|5168|179.5|1399|MC|1|BC
5893|131490|MBC/DNC|8666|1498|179.5|2610|EC|1|OC
5894|177317|BCM|8667|272|179.5|1219|EC|12|BCM
5895|136089|BCM|8668|273|179.5|5008|EY|4|BCM
5896|140339|BC|8669|5169|179.5|1317|CS|17|BC
5897|210093|MBC/DNC|8670|1499|179.5|2712|EC|7|MBC_DNC
5898|149820|BC|8671|5170|179.5|1309|CS|3|BC
5899|100387|MBC/DNC|8672|1500|179.5|2712|IT|1|MBC_DNC
5900|139398|BC|8673|5171|179.5|2718|IT|18|OC
5901|166276|BC|8675|5173|179.5|2005|CE|8|OC
5902|209310|BCM|8676|274|179.5|5008|MG|2|BCM
5903|246729|MBC/DNC|8678|1501|179.5|2712|EC|17|MBC_DNC
5904|148549|BC|8680|5175|179.5|2712|ME|21|OC
5905|125145|BC|8681|5176|179.5|2615|EE|27|BC
5906|126916|MBC/DNC|8683|1502|179.5|5008|EM|12|MBC_DNC
5907|177760|BC|8684|5178|179.5|0002|PM|2|OC
5908|153543|SC|8687|341|179.5|0004|AE|2|SC
5909|227646|BC|8689|5180|179.5|1317|CS|24|BC
5910|123105|BC|8692|5182|179.5|2608|IT|1|OC
5911|187143|BC|8693|5183|179.5|5904|EC|2|OC
5912|143824|BC|8694|5184|179.5|1113|EC|7|OC
5913|182876|BCM|8695|276|179.5|1315|ME|24|BCM
5914|101394|OC|8696|-|179.5|1317|EC|2|OC
5915|202816|BC|8698|5186|179.5|2719|CS|17|OC
5916|173961|BCM|8700|277|179.5|2007|IM|12|BCM
5917|174364|MBC/DNC|8701|1506|179.5|3011|EC|4|OC
5918|176100|MBC/DNC|8703|1507|179.5|2723|ME|1|OC
5919|241479|MBC/DNC|8704|1508|179.5|2615|EC|6|MBC_DNC
5920|186763|BC|8705|5189|179.5|1399|EC|2|OC
5921|103181|MBC/DNC|8706|1509|179.5|1419|CS|9|MBC_DNC
5922|190510|BC|8707|5190|179.5|2718|IT|11|OC
5923|103421|SC|8710|342|179.5|0001|MI|3|SC
5924|246572|BC|8711|5191|179.5|4960|EC|10|OC
5925|121302|BC|8714|5193|179.5|5008|MF|9|BC
5926|103152|BC|8715|5194|179.5|2377|ME|18|BC
5927|172922|BC|8716|5195|179.5|5008|MF|19|BC
5928|143060|BC|8718|5197|179.5|2377|ME|28|BC
5929|153289|BC|8719|5198|179.5|2718|EC|21|BC
5930|181746|MBC/DNC|8720|1511|179.5|2712|CS|18|MBC_DNC
5931|163041|BC|8721|5199|179.5|1309|CS|23|BC
5932|142969|BC|8722|5200|179.5|5008|MF|29|BC
5933|231806|BCM|8724|279|179.5|2005|IB|1|OC
5934|208377|MBC/DNC|8725|1512|179.5|1113|EC|10|OC
5935|211585|BC|8728|5202|179.5|1419|EC|7|OC
5936|169679|BC|8730|5203|179.5|2608|IT|1|OC
5937|180555|BC|8731|5204|179.5|2718|IT|18|OC
5938|130385|BC|8733|5206|179.5|2603|CS|4|OC
5939|100321|BC|8734|5207|179.5|2702|CS|24|OC
5940|177977|BC|8735|5208|179.5|2611|CS|1|OC
5941|162821|BC|8736|5209|179.5|5901|EC|9|BC
5942|139141|OC|8737|-|179.5|1211|CH|4|OC
5943|155628|BC|8739|5211|179.5|2712|EI|5|OC
5944|142348|BC|8740|5212|179.5|5008|MF|5|BC
5945|230510|BC|8741|5213|179.5|1419|EC|1|OC
5946|168062|BC|8742|5214|179.5|4974|EC|1|OC
5947|132020|MBC/DNC|8743|1514|179.5|2006|PN|1|OC
5948|153385|BCM|8745|280|179.5|2006|RA|9|BCM
5949|129381|MBC/DNC|8746|1515|179.5|2006|BS|9|MBC_DNC
5950|166346|BC|8749|5218|179.5|2377|ME|16|BC
5951|197457|MBC/DNC|8750|1516|179.5|5008|EM|8|MBC_DNC
5952|170932|BC|8751|5219|179.5|1211|CH|4|OC
5953|131207|BC|8752|5220|179.5|2005|IB|1|OC
5954|148429|MBC/DNC|8753|1517|179.5|2006|BY|2|MBC_DNC
5955|120393|OC|8754|-|179.5|1419|IT|20|OC
5956|172913|BC|8755|5221|179.5|2005|ME|6|BC
5957|138129|BC|8756|5222|179.5|2622|EC|1|OC
5958|142053|BC|8758|5224|179.5|0002|PP|26|OC
5959|225533|BC|8761|5226|179.5|1315|CE|9|BC
5960|196741|BC|8762|5227|179.5|2718|EC|50|BC
5961|180432|SC|8763|344|179.5|0001|EM|2|SC
5962|236130|MBC/DNC|8766|1518|179.5|2006|MS|20|MBC_DNC
5963|211358|BC|8770|5231|179.5|1317|EC|16|OC
5964|208235|BC|8771|5232|179.5|1120|CS|1|OC
5965|149228|BC|8772|5233|179.5|2006|AS|18|BC
5966|209506|BC|8773|5234|179.5|0001|PT|14|BC
5967|201513|MBC/DNC|8774|1519|179.5|1113|EC|14|OC
5968|121143|MBC/DNC|8776|1520|179.5|1113|EC|8|OC
5969|103314|BC|8777|5236|179.5|5986|CS|3|OC
5970|169379|SC|8778|346|179.5|2025|EE|1|OC
5971|157561|BC|8779|5237|179.5|2706|CS|1|OC
5972|103110|BC|8780|5238|179.5|2718|IT|14|OC
5973|246453|BC|8781|5239|179.5|2711|EC|3|OC
5974|152069|BC|8783|5240|179.5|2718|IT|15|OC
5975|239509|MBC/DNC|8784|1522|179.5|1399|EC|1|OC
5976|108376|BC|8785|5241|179.5|2615|EE|18|BC
5977|191234|OC|8786|-|179.5|2711|EC|35|OC
5978|177842|BC|8787|5242|179.5|2718|EC|21|BC
5979|192641|MBC/DNC|8790|1524|179.5|5008|IM|25|MBC_DNC
5980|180590|BC|8791|5244|179.5|0002|PP|8|OC
5981|177198|BC|8792|5245|179.5|0002|TX|9|OC
5982|170410|BC|8793|5246|179.5|1122|BT|1|OC
5983|207308|BC|8794|5247|179.5|2006|PR|5|BC
5984|179497|BC|8795|5248|179.5|2618|CS|10|OC
5985|120297|BC|8796|5249|179.5|2711|CS|11|OC
5986|137969|BC|8797|5250|179.5|0004|PR|9|BC
5987|152024|MBC/DNC|8801|1526|179.5|1219|CS|14|MBC_DNC
5988|242334|BC|8802|5253|179.5|1317|CS|3|BC
5989|133921|BC|8803|5254|179.5|1219|ME|15|BC
5990|102769|MBC/DNC|8805|1527|179.5|2683|AG|1|OC
